bench,src,pc,latency
500.perlbench_r/1,1/super_hot_regions:81,0x5ebda5d6668c,0

500.perlbench_r/1,1/super_hot_regions:82,0x5ebda5d6668f,20
500.perlbench_r/1,1/super_hot_regions:82,0x5ebda5d6669b,0

500.perlbench_r/1,1/super_hot_regions:84,0x5ebda5d66d0d,20
500.perlbench_r/1,1/super_hot_regions:84,0x5ebda5d66d10,0

500.perlbench_r/1,1/super_hot_regions:86,0x5ebda5d66d20,20
500.perlbench_r/1,1/super_hot_regions:86,0x5ebda5d66d2d,0

500.perlbench_r/1,1/super_hot_regions:88,0x5ebda5d66cb5,20
500.perlbench_r/1,1/super_hot_regions:88,0x5ebda5d66cba,0
500.perlbench_r/1,1/super_hot_regions:88,0x5ebda5d66cc2,0

500.perlbench_r/1,1/super_hot_regions:96,0x5ebda5dbc9a8,10
500.perlbench_r/1,1/super_hot_regions:96,0x5ebda5dbc9b3,0

500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d66844,20
500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d66848,0
500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d6684c,0
500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d6685b,0

500.perlbench_r/2,2/super_hot_regions:1,0x62585e555ea5,20
500.perlbench_r/2,2/super_hot_regions:1,0x62585e555eaa,0

500.perlbench_r/2,2/super_hot_regions:10,0x62585e555e59,10
500.perlbench_r/2,2/super_hot_regions:10,0x62585e555e5f,0
500.perlbench_r/2,2/super_hot_regions:10,0x62585e555e62,0

500.perlbench_r/2,2/super_hot_regions:110,0x62585e57163c,20
500.perlbench_r/2,2/super_hot_regions:110,0x62585e571643,0
500.perlbench_r/2,2/super_hot_regions:110,0x62585e571647,0

500.perlbench_r/2,2/super_hot_regions:111,0x62585e57175e,20
500.perlbench_r/2,2/super_hot_regions:111,0x62585e571768,0
500.perlbench_r/2,2/super_hot_regions:111,0x62585e57176c,0

502.gcc_r/1,1/super_hot_regions:107,0x5a2e8f91de17,20
502.gcc_r/1,1/super_hot_regions:107,0x5a2e8f91de1b,0
502.gcc_r/1,1/super_hot_regions:107,0x5a2e8f91de22,0
502.gcc_r/1,1/super_hot_regions:107,0x5a2e8f91de26,0

502.gcc_r/1,1/super_hot_regions:109,0x5a2e8f91dddb,20
502.gcc_r/1,1/super_hot_regions:109,0x5a2e8f91dde1,0
502.gcc_r/1,1/super_hot_regions:109,0x5a2e8f91dde4,0

502.gcc_r/1,1/super_hot_regions:117,0x5a2e8f9ce412,20
502.gcc_r/1,1/super_hot_regions:117,0x5a2e8f9ce416,0

502.gcc_r/1,1/super_hot_regions:118,0x5a2e8fa12453,20
502.gcc_r/1,1/super_hot_regions:118,0x5a2e8fa1245b,0

502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f497966,10
502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f497968,0
502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f49796d,0
502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f497970,0

502.gcc_r/1,1/super_hot_regions:127,0x5a2e8f497842,10
502.gcc_r/1,1/super_hot_regions:127,0x5a2e8f497847,0

502.gcc_r/1,1/super_hot_regions:13,0x5a2e8f497985,10
502.gcc_r/1,1/super_hot_regions:13,0x5a2e8f497987,0

502.gcc_r/1,1/super_hot_regions:15,0x5a2e8f497cd7,20
502.gcc_r/1,1/super_hot_regions:15,0x5a2e8f497cdc,0

502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497ccf,10
502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497cd1,0
502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497cd4,0
502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497ce1,0

502.gcc_r/1,1/super_hot_regions:19,0x5a2e8f4977c8,10
502.gcc_r/1,1/super_hot_regions:19,0x5a2e8f4977ca,0

502.gcc_r/1,1/super_hot_regions:23,0x5a2e8f497822,10
502.gcc_r/1,1/super_hot_regions:23,0x5a2e8f497824,0
502.gcc_r/1,1/super_hot_regions:23,0x5a2e8f497827,0

502.gcc_r/1,1/super_hot_regions:27,0x5a2e8f497a20,10
502.gcc_r/1,1/super_hot_regions:27,0x5a2e8f497a23,0

502.gcc_r/1,1/super_hot_regions:28,0x5a2e8f91ddf9,20
502.gcc_r/1,1/super_hot_regions:28,0x5a2e8f91de07,0

502.gcc_r/1,1/super_hot_regions:31,0x5a2e8f49a045,20
502.gcc_r/1,1/super_hot_regions:31,0x5a2e8f49a048,0
502.gcc_r/1,1/super_hot_regions:31,0x5a2e8f49a04b,0

502.gcc_r/1,1/super_hot_regions:39,0x5a2e8f48e2a8,10
502.gcc_r/1,1/super_hot_regions:39,0x5a2e8f48e2af,0

502.gcc_r/1,1/super_hot_regions:50,0x5a2e8f49a075,20
502.gcc_r/1,1/super_hot_regions:50,0x5a2e8f49a078,0

502.gcc_r/1,1/super_hot_regions:61,0x5a2e8f491e6e,20
502.gcc_r/1,1/super_hot_regions:61,0x5a2e8f491e75,0

502.gcc_r/1,1/super_hot_regions:62,0x5a2e8f49a057,20
502.gcc_r/1,1/super_hot_regions:62,0x5a2e8f49a05c,0
502.gcc_r/1,1/super_hot_regions:62,0x5a2e8f49a05f,0

502.gcc_r/1,1/super_hot_regions:63,0x5a2e8f49a053,20
502.gcc_r/1,1/super_hot_regions:63,0x5a2e8f49a062,0
502.gcc_r/1,1/super_hot_regions:63,0x5a2e8f49a065,0

502.gcc_r/1,1/super_hot_regions:7,0x5a2e8f497c78,10
502.gcc_r/1,1/super_hot_regions:7,0x5a2e8f497c7b,0

502.gcc_r/1,1/super_hot_regions:76,0x5a2e8f726d87,10
502.gcc_r/1,1/super_hot_regions:76,0x5a2e8f726d8d,0

502.gcc_r/1,1/super_hot_regions:82,0x5a2e8fc0f1cc,10
502.gcc_r/1,1/super_hot_regions:82,0x5a2e8fc0f1d4,0

502.gcc_r/1,1/super_hot_regions:84,0x5a2e8fc0f1f0,20
502.gcc_r/1,1/super_hot_regions:84,0x5a2e8fc0f1f7,0

502.gcc_r/1,1/super_hot_regions:95,0x5a2e8f48eef6,10
502.gcc_r/1,1/super_hot_regions:95,0x5a2e8f48ef21,0

502.gcc_r/1,1/super_hot_regions:98,0x5a2e8f48ef40,20
502.gcc_r/1,1/super_hot_regions:98,0x5a2e8f48ef45,0

502.gcc_r/2,2/super_hot_regions:10,0x5deaaf716fd5,20
502.gcc_r/2,2/super_hot_regions:10,0x5deaaf716fd9,0
502.gcc_r/2,2/super_hot_regions:10,0x5deaaf716fe4,0

502.gcc_r/2,2/super_hot_regions:116,0x5deaaf289075,20
502.gcc_r/2,2/super_hot_regions:116,0x5deaaf289078,0

502.gcc_r/2,2/super_hot_regions:119,0x5deaaf289057,20
502.gcc_r/2,2/super_hot_regions:119,0x5deaaf28905c,0
502.gcc_r/2,2/super_hot_regions:119,0x5deaaf28905f,0

502.gcc_r/2,2/super_hot_regions:12,0x5deaaf71726b,20
502.gcc_r/2,2/super_hot_regions:12,0x5deaaf717274,0

502.gcc_r/2,2/super_hot_regions:120,0x5deaaf289053,20
502.gcc_r/2,2/super_hot_regions:120,0x5deaaf289062,0
502.gcc_r/2,2/super_hot_regions:120,0x5deaaf289065,0

502.gcc_r/2,2/super_hot_regions:14,0x5deaaf71723c,20
502.gcc_r/2,2/super_hot_regions:14,0x5deaaf71724c,0
502.gcc_r/2,2/super_hot_regions:14,0x5deaaf717257,0

502.gcc_r/2,2/super_hot_regions:23,0x5deaaf286c78,10
502.gcc_r/2,2/super_hot_regions:23,0x5deaaf286c7b,0

502.gcc_r/2,2/super_hot_regions:26,0x5deaaf286966,10
502.gcc_r/2,2/super_hot_regions:26,0x5deaaf286968,0
502.gcc_r/2,2/super_hot_regions:26,0x5deaaf28696d,0
502.gcc_r/2,2/super_hot_regions:26,0x5deaaf286970,0

502.gcc_r/2,2/super_hot_regions:27,0x5deaaf286985,10
502.gcc_r/2,2/super_hot_regions:27,0x5deaaf286987,0

502.gcc_r/2,2/super_hot_regions:30,0x5deaaf27d2a8,10
502.gcc_r/2,2/super_hot_regions:30,0x5deaaf27d2af,0

502.gcc_r/2,2/super_hot_regions:39,0x5deaaf286cd7,20
502.gcc_r/2,2/super_hot_regions:39,0x5deaaf286cdc,0

502.gcc_r/2,2/super_hot_regions:40,0x5deaaf286ccf,10
502.gcc_r/2,2/super_hot_regions:40,0x5deaaf286cd1,0
502.gcc_r/2,2/super_hot_regions:40,0x5deaaf286cd4,0
502.gcc_r/2,2/super_hot_regions:40,0x5deaaf286ce1,0

502.gcc_r/2,2/super_hot_regions:42,0x5deaaf2867c8,10
502.gcc_r/2,2/super_hot_regions:42,0x5deaaf2867ca,0

502.gcc_r/2,2/super_hot_regions:46,0x5deaaf7172a0,30
502.gcc_r/2,2/super_hot_regions:46,0x5deaaf7172a2,0
502.gcc_r/2,2/super_hot_regions:46,0x5deaaf7172a6,0

502.gcc_r/2,2/super_hot_regions:47,0x5deaaf286822,10
502.gcc_r/2,2/super_hot_regions:47,0x5deaaf286824,0
502.gcc_r/2,2/super_hot_regions:47,0x5deaaf286827,0

502.gcc_r/2,2/super_hot_regions:5,0x5deaaf4a7cbc,20
502.gcc_r/2,2/super_hot_regions:5,0x5deaaf4a7cc0,0
502.gcc_r/2,2/super_hot_regions:5,0x5deaaf4a7cc4,0

502.gcc_r/2,2/super_hot_regions:56,0x5deaaf515d87,10
502.gcc_r/2,2/super_hot_regions:56,0x5deaaf515d8d,0

502.gcc_r/2,2/super_hot_regions:61,0x5deaaf27def6,10
502.gcc_r/2,2/super_hot_regions:61,0x5deaaf27df21,0

502.gcc_r/2,2/super_hot_regions:65,0x5deaaf27df40,20
502.gcc_r/2,2/super_hot_regions:65,0x5deaaf27df45,0

502.gcc_r/2,2/super_hot_regions:66,0x5deaaf4a7330,20
502.gcc_r/2,2/super_hot_regions:66,0x5deaaf4a733a,0
502.gcc_r/2,2/super_hot_regions:66,0x5deaaf4a7348,0
502.gcc_r/2,2/super_hot_regions:66,0x5deaaf4a7340,0
502.gcc_r/2,2/super_hot_regions:66,0x5deaaf4a734b,0

502.gcc_r/2,2/super_hot_regions:69,0x5deaaf289045,20
502.gcc_r/2,2/super_hot_regions:69,0x5deaaf289048,0
502.gcc_r/2,2/super_hot_regions:69,0x5deaaf28904b,0

502.gcc_r/2,2/super_hot_regions:71,0x5deaaf27d3b0,10
502.gcc_r/2,2/super_hot_regions:71,0x5deaaf27d3b3,0

502.gcc_r/2,2/super_hot_regions:72,0x5deaaf27d3b9,10
502.gcc_r/2,2/super_hot_regions:72,0x5deaaf27d3bc,0

502.gcc_r/2,2/super_hot_regions:78,0x5deaaf286a20,10
502.gcc_r/2,2/super_hot_regions:78,0x5deaaf286a23,0

502.gcc_r/2,2/super_hot_regions:9,0x5deaaf716fcb,20
502.gcc_r/2,2/super_hot_regions:9,0x5deaaf716fcf,0
502.gcc_r/2,2/super_hot_regions:9,0x5deaaf716fdc,0

502.gcc_r/3,3/super_hot_regions:105,0x5b35c6181075,20
502.gcc_r/3,3/super_hot_regions:105,0x5b35c6181078,0

502.gcc_r/3,3/super_hot_regions:107,0x5b35c6181057,20
502.gcc_r/3,3/super_hot_regions:107,0x5b35c618105c,0
502.gcc_r/3,3/super_hot_regions:107,0x5b35c618105f,0

502.gcc_r/3,3/super_hot_regions:108,0x5b35c6181053,20
502.gcc_r/3,3/super_hot_regions:108,0x5b35c6181062,0
502.gcc_r/3,3/super_hot_regions:108,0x5b35c6181065,0

502.gcc_r/3,3/super_hot_regions:119,0x5b35c617f94c,20
502.gcc_r/3,3/super_hot_regions:119,0x5b35c617f94f,0

502.gcc_r/3,3/super_hot_regions:12,0x5b35c687f73e,10
502.gcc_r/3,3/super_hot_regions:12,0x5b35c687f740,0

502.gcc_r/3,3/super_hot_regions:122,0x5b35c687f715,10
502.gcc_r/3,3/super_hot_regions:122,0x5b35c687f71a,0

502.gcc_r/3,3/super_hot_regions:28,0x5b35c6181045,20
502.gcc_r/3,3/super_hot_regions:28,0x5b35c6181048,0
502.gcc_r/3,3/super_hot_regions:28,0x5b35c618104b,0

502.gcc_r/3,3/super_hot_regions:30,0x5b35c617e966,10
502.gcc_r/3,3/super_hot_regions:30,0x5b35c617e968,0
502.gcc_r/3,3/super_hot_regions:30,0x5b35c617e96d,0
502.gcc_r/3,3/super_hot_regions:30,0x5b35c617e970,0

503.bwaves_r/1,1/super_hot_regions:103,0x5e2ee9740ee0,20
503.bwaves_r/1,1/super_hot_regions:103,0x5e2ee9740eea,0

503.bwaves_r/1,1/super_hot_regions:109,0x5e2ee9741fb1,10
503.bwaves_r/1,1/super_hot_regions:109,0x5e2ee9741fce,0

503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d78b,60
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d793,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d7a2,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d79d,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d798,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d7a7,0

503.bwaves_r/1,1/super_hot_regions:114,0x5e2ee9744c08,10
503.bwaves_r/1,1/super_hot_regions:114,0x5e2ee9744c0b,0

503.bwaves_r/1,1/super_hot_regions:115,0x5e2ee9744c11,10
503.bwaves_r/1,1/super_hot_regions:115,0x5e2ee9744c15,0

503.bwaves_r/1,1/super_hot_regions:116,0x5e2ee9744c2d,10
503.bwaves_r/1,1/super_hot_regions:116,0x5e2ee9744c30,0

503.bwaves_r/1,1/super_hot_regions:117,0x5e2ee9744c47,10
503.bwaves_r/1,1/super_hot_regions:117,0x5e2ee9744c4b,0

503.bwaves_r/1,1/super_hot_regions:118,0x5e2ee9744c9c,20
503.bwaves_r/1,1/super_hot_regions:118,0x5e2ee9744ca0,0
503.bwaves_r/1,1/super_hot_regions:118,0x5e2ee9744ca7,0

503.bwaves_r/1,1/super_hot_regions:12,0x5e2ee973d7b3,20
503.bwaves_r/1,1/super_hot_regions:12,0x5e2ee973d7c0,0

503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bcd,80
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bd0,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bde,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c3d,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744be4,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bf4,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bf7,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c01,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c04,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c5f,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c44,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c67,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744d75,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c72,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c75,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744cb5,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744d33,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c7c,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c8a,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c8d,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c90,0

503.bwaves_r/1,1/super_hot_regions:121,0x5e2ee9744c0d,20
503.bwaves_r/1,1/super_hot_regions:121,0x5e2ee9744c17,0
503.bwaves_r/1,1/super_hot_regions:121,0x5e2ee9744e5f,0

503.bwaves_r/1,1/super_hot_regions:123,0x5e2ee9744c32,20
503.bwaves_r/1,1/super_hot_regions:123,0x5e2ee9744c36,0
503.bwaves_r/1,1/super_hot_regions:123,0x5e2ee9744fea,0

503.bwaves_r/1,1/super_hot_regions:124,0x5e2ee9744c54,20
503.bwaves_r/1,1/super_hot_regions:124,0x5e2ee9744c58,0
503.bwaves_r/1,1/super_hot_regions:124,0x5e2ee974505c,0

503.bwaves_r/1,1/super_hot_regions:127,0x5e2ee9741dcc,10
503.bwaves_r/1,1/super_hot_regions:127,0x5e2ee9741dcf,0

503.bwaves_r/1,1/super_hot_regions:128,0x5e2ee9741de8,10
503.bwaves_r/1,1/super_hot_regions:128,0x5e2ee9741dff,0

503.bwaves_r/1,1/super_hot_regions:13,0x5e2ee973d790,10
503.bwaves_r/1,1/super_hot_regions:13,0x5e2ee973d7c5,0

503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbb2,30
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbb9,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbc9,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbc6,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbcc,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbc3,0

503.bwaves_r/1,1/super_hot_regions:139,0x5e2ee97440ef,10
503.bwaves_r/1,1/super_hot_regions:139,0x5e2ee97440f3,0

503.bwaves_r/1,1/super_hot_regions:140,0x5e2ee9744114,10
503.bwaves_r/1,1/super_hot_regions:140,0x5e2ee9744118,0

503.bwaves_r/1,1/super_hot_regions:141,0x5e2ee9744137,10
503.bwaves_r/1,1/super_hot_regions:141,0x5e2ee974413b,0

503.bwaves_r/1,1/super_hot_regions:142,0x5e2ee9744172,10
503.bwaves_r/1,1/super_hot_regions:142,0x5e2ee9744175,0

503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee97440a6,30
503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee97440ad,0
503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee97440b0,0
503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee9744197,0

503.bwaves_r/1,1/super_hot_regions:144,0x5e2ee97440fe,20
503.bwaves_r/1,1/super_hot_regions:144,0x5e2ee9744102,0
503.bwaves_r/1,1/super_hot_regions:144,0x5e2ee97441a0,0

503.bwaves_r/1,1/super_hot_regions:145,0x5e2ee97440d5,10
503.bwaves_r/1,1/super_hot_regions:145,0x5e2ee97442ed,0

503.bwaves_r/1,1/super_hot_regions:147,0x5e2ee9744167,20
503.bwaves_r/1,1/super_hot_regions:147,0x5e2ee974416b,0
503.bwaves_r/1,1/super_hot_regions:147,0x5e2ee9744397,0

503.bwaves_r/1,1/super_hot_regions:149,0x5e2ee9909293,20
503.bwaves_r/1,1/super_hot_regions:149,0x5e2ee9909299,0

503.bwaves_r/1,1/super_hot_regions:150,0x5e2ee990929b,10
