idx,stages,latency,critσ,combHits,dspHits,baseE,rawE,warE,wawE,flagWR,flagWAW,finalE
40,1,1,0.0,0,0,1,0,0,0,0,0,1
41,1,1,0.0,0,0,1,0,0,0,0,0,1
42,2,2,1.0,1,0,3,3,0,0,0,0,6
43,1,1,0.0,0,0,1,0,0,0,0,0,1
44,2,2,1.0,1,0,3,2,0,0,0,1,6
45,1,1,0.0,0,0,1,0,0,0,0,0,1
46,1,1,0.0,0,0,2,1,0,0,0,0,3
47,1,1,0.0,0,0,1,0,0,0,0,0,1
48,1,1,0.0,0,0,1,0,0,0,0,0,1
49,2,2,1.0,1,0,3,3,0,0,0,0,6
50,1,1,0.0,0,0,1,0,0,0,0,0,1
51,1,1,0.0,0,0,1,0,0,0,0,0,1
52,1,1,0.0,0,0,1,0,0,0,0,0,1
53,1,1,0.0,0,0,2,1,0,0,0,0,3
54,2,2,1.0,1,0,3,2,0,0,0,1,6
55,2,2,1.0,1,0,1,0,0,0,0,0,1
56,2,2,1.0,1,0,1,0,0,0,0,0,1
57,2,2,1.0,1,0,1,0,0,0,0,0,1
58,2,2,1.0,1,0,1,0,0,0,0,0,1
59,1,1,0.0,0,0,1,0,0,0,0,0,1
60,2,2,1.0,1,0,1,0,0,0,0,0,1
61,2,2,1.0,1,0,1,0,0,0,0,0,1
62,2,2,1.0,1,0,1,0,0,0,0,0,1
63,2,2,1.0,1,0,1,0,0,0,0,0,1
64,1,1,0.0,0,0,1,0,0,0,0,0,1
65,1,1,0.0,0,0,1,0,0,0,0,0,1
66,1,1,0.0,0,0,1,0,0,0,0,0,1
67,1,1,0.0,0,0,1,0,0,0,0,0,1
68,1,1,0.0,0,0,1,0,0,0,0,0,1
69,1,1,0.0,0,0,1,0,0,0,0,0,1
70,1,1,0.0,0,0,1,0,0,0,0,0,1
71,2,2,1.0,1,0,6,0,1,1,0,0,5
72,1,1,0.0,0,0,1,0,0,0,0,0,1
73,2,2,1.0,1,0,1,0,0,0,0,0,1
74,2,2,1.0,1,0,1,0,0,0,0,0,1
75,1,1,0.0,0,0,1,0,0,0,0,0,1
76,2,2,1.0,1,0,1,0,0,0,0,0,1
77,2,2,1.0,1,0,1,0,0,0,0,0,1
78,2,2,1.0,1,0,1,0,0,0,0,0,1
79,2,2,1.0,1,0,1,0,0,0,0,0,1
80,1,1,0.0,0,0,1,0,0,0,0,0,1
81,1,1,0.0,0,0,1,0,0,0,0,0,1
82,1,1,0.0,0,0,1,0,0,0,0,0,1
83,1,1,0.0,0,0,1,0,0,0,0,0,1
84,1,1,0.0,0,0,1,0,0,0,0,0,1
85,1,1,0.0,0,0,1,0,0,0,0,0,1
86,1,1,0.0,0,0,1,0,0,0,0,0,1
87,2,2,1.0,1,0,6,0,1,1,0,0,5
88,1,1,0.0,0,0,1,0,0,0,0,0,1
89,2,2,1.0,1,0,1,0,0,0,0,0,1
90,2,2,1.0,1,0,1,0,0,0,0,0,1
91,1,1,0.0,0,0,1,0,0,0,0,0,1
92,2,2,1.0,1,0,1,0,0,0,0,0,1
93,2,2,1.0,1,0,1,0,0,0,0,0,1
94,2,2,1.0,1,0,1,0,0,0,0,0,1
95,2,2,1.0,1,0,1,0,0,0,0,0,1
96,2,2,1.0,1,0,1,0,0,0,0,0,1
97,2,2,1.0,1,0,1,0,0,0,0,0,1
98,2,2,1.0,1,0,1,0,0,0,0,0,1
99,2,2,1.0,1,0,1,0,0,0,0,0,1
100,1,1,0.0,0,0,1,0,0,0,0,0,1
101,1,1,0.0,0,0,1,0,0,0,0,0,1
102,1,1,0.0,0,0,1,0,0,0,0,0,1
103,1,1,0.0,0,0,1,0,0,0,0,0,1
104,1,1,0.0,0,0,1,0,0,0,0,0,1
105,1,1,0.0,0,0,1,0,0,0,0,0,1
106,1,1,0.0,0,0,1,0,0,0,0,0,1
107,1,1,0.0,0,0,1,0,0,0,0,0,1
108,2,2,1.0,1,0,6,0,1,1,0,0,5
109,1,1,0.0,0,0,1,0,0,0,0,0,1
110,2,2,1.0,1,0,1,0,0,0,0,0,1
111,2,2,1.0,1,0,1,0,0,0,0,0,1
112,2,2,1.0,1,0,1,0,0,0,0,0,1
113,2,2,1.0,1,0,1,0,0,0,0,0,1
114,2,2,1.0,1,0,1,0,0,0,0,0,1
115,2,2,1.0,1,0,1,0,0,0,0,0,1
116,2,2,1.0,1,0,1,0,0,0,0,0,1
117,1,1,0.0,0,0,1,0,0,0,0,0,1
118,2,2,1.0,1,0,1,0,0,0,0,0,1
119,1,1,0.0,0,0,1,0,0,0,0,0,1
120,1,1,0.0,0,0,1,0,0,0,0,0,1
121,1,1,0.0,0,0,1,0,0,0,0,0,1
122,1,1,0.0,0,0,1,0,0,0,0,0,1
123,1,1,0.0,0,0,1,0,0,0,0,0,1
124,1,1,0.0,0,0,1,0,0,0,0,0,1
125,1,1,0.0,0,0,1,0,0,0,0,0,1
126,2,2,1.0,1,0,6,0,1,1,0,0,5
127,1,1,0.0,0,0,1,0,0,0,0,0,1
128,1,1,0.0,0,0,1,0,0,0,0,0,1
129,1,1,0.0,0,0,1,0,0,0,0,0,1
130,1,1,0.0,0,0,1,0,0,0,0,0,1
131,1,1,0.0,0,0,1,0,0,0,0,0,1
132,2,2,0.5,0,1,1,0,0,0,0,0,1
133,1,1,0.0,0,0,1,0,0,0,0,0,1
134,1,1,0.0,0,0,1,0,0,0,0,0,1
135,2,2,1.0,1,0,3,0,2,0,0,1,6
136,1,1,0.0,0,0,1,0,0,0,0,0,1
137,1,1,0.0,0,0,1,0,0,0,0,0,1
138,1,1,0.0,0,0,1,0,0,0,0,0,1
139,1,1,0.0,0,0,1,0,0,0,0,0,1
140,1,1,0.0,0,0,1,0,0,0,0,0,1
141,2,2,0.5,1,0,2,0,0,0,0,0,2
142,5,5,0.6324555320336759,1,2,5,1,1,0,0,2,9
143,1,1,0.0,0,0,1,0,0,0,0,0,1
144,1,1,0.0,0,0,1,0,0,0,0,0,1
145,1,1,0.0,0,0,1,0,0,0,0,0,1
146,2,2,1.0,1,0,6,0,1,1,0,0,5
147,1,1,0.0,0,0,1,0,0,0,0,0,1
148,1,1,0.0,0,0,1,0,0,0,0,0,1
149,1,1,0.0,0,0,1,0,0,0,0,0,1
150,1,1,0.0,0,0,1,0,0,0,0,0,1
151,1,1,0.0,0,0,2,0,0,0,0,0,1
152,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
153,2,2,0.0,1,0,8,2,0,0,0,0,7
154,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
155,2,2,0.0,1,0,8,2,0,0,0,0,7
156,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
157,3,3,0.9428090415820634,2,0,10,3,0,0,0,0,9
158,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
159,2,2,0.0,1,0,8,2,0,0,0,0,7
160,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
161,2,2,0.0,1,0,8,2,0,0,0,0,7
162,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
163,2,2,0.0,1,0,8,2,0,0,0,0,7
164,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
165,2,2,0.0,1,0,8,2,0,0,0,0,7
166,2,2,0.0,1,0,8,2,0,0,0,0,7
167,2,2,0.0,1,0,8,2,0,0,0,0,7
168,2,2,0.0,1,0,8,2,0,0,0,0,7
169,1,1,0.0,0,0,1,0,0,0,0,0,1
170,1,1,0.0,0,0,1,0,0,0,0,0,1
171,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
172,2,2,0.0,1,0,8,2,0,0,0,0,7
173,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
174,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
175,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
176,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
177,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
178,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
179,3,3,0.9428090415820634,2,0,10,3,0,0,0,0,9
180,3,3,0.4714045207910317,2,0,9,3,0,0,0,0,9
181,3,3,0.9428090415820634,2,0,10,3,0,0,0,0,9
182,3,3,0.9428090415820634,2,0,10,3,0,0,0,0,9
183,1,1,0.0,0,0,2,1,0,0,0,0,3
184,1,1,0.0,0,0,1,0,0,0,0,0,1
185,2,2,1.0,1,0,2,1,0,0,0,0,3
186,2,2,0.5,1,0,3,3,0,0,0,0,6
187,1,1,0.0,0,0,1,0,0,0,0,0,1
188,1,1,0.0,0,0,1,0,0,0,0,0,1
189,1,1,0.0,0,0,1,0,0,0,0,0,1
190,1,1,0.0,0,0,1,0,0,0,0,0,1
191,3,3,0.0,2,0,4,1,0,0,0,0,5
192,1,1,0.0,0,0,2,1,0,0,0,0,3
193,2,2,1.0,1,0,3,2,0,0,0,1,6
194,1,1,0.0,0,0,1,0,0,0,0,0,1
195,1,1,0.0,0,0,2,1,0,0,0,0,3
196,1,1,0.0,0,0,1,0,0,0,0,0,1
197,1,1,0.0,0,0,1,0,0,0,0,0,1
198,1,1,0.0,0,0,1,0,0,0,0,0,1
199,1,1,0.0,0,0,1,0,0,0,0,0,1
200,1,1,0.0,0,0,1,0,0,0,0,0,1
201,2,2,0.5,0,1,1,0,0,0,0,0,1
202,1,1,0.0,0,0,1,0,0,0,0,0,1
203,1,1,0.0,0,0,1,0,0,0,0,0,1
204,1,1,0.0,0,0,1,0,0,0,0,0,1
205,1,1,0.0,0,0,2,0,1,0,0,0,3
206,1,1,0.0,0,0,1,0,0,0,0,0,1
207,2,2,1.0,1,0,1,0,0,0,0,0,1
208,2,2,1.0,1,0,1,0,0,0,0,0,1
209,2,2,1.0,1,0,1,0,0,0,0,0,1
210,1,1,0.0,0,0,1,0,0,0,0,0,1
211,1,1,0.0,0,0,1,0,0,0,0,0,1
212,1,1,0.0,0,0,1,0,0,0,0,0,1
213,2,2,1.0,1,0,1,0,0,0,0,0,1
214,2,2,1.0,1,0,1,0,0,0,0,0,1
215,1,1,0.0,0,0,1,0,0,0,0,0,1
216,1,1,0.0,0,0,1,0,0,0,0,0,1
217,15,15,0.49888765156985887,14,0,46,180,33,1,0,0,257
218,1,1,0.0,0,0,1,0,0,0,0,0,1
219,1,1,0.0,0,0,1,0,0,0,0,0,1
220,2,2,1.0,1,0,1,0,0,0,0,0,1
221,1,1,0.0,0,0,1,0,0,0,0,0,1
222,1,1,0.0,0,0,1,0,0,0,0,0,1
223,1,1,0.0,0,0,2,1,0,0,0,0,3
224,1,1,0.0,0,0,2,1,0,0,0,0,3
225,1,1,0.0,0,0,1,0,0,0,0,0,1
226,1,1,0.0,0,0,2,1,0,0,0,0,3
227,1,1,0.0,0,0,1,0,0,0,0,0,1
228,1,1,0.0,0,0,1,0,0,0,0,0,1
229,2,2,1.0,1,0,1,0,0,0,0,0,1
230,2,2,1.0,1,0,1,0,0,0,0,0,1
231,1,1,0.0,0,0,1,0,0,0,0,0,1
232,1,1,0.0,0,0,2,1,0,0,0,0,3
233,1,1,0.0,0,0,1,0,0,0,0,0,1
234,1,1,0.0,0,0,1,0,0,0,0,0,1
235,1,1,0.0,0,0,1,0,0,0,0,0,1
236,1,1,0.0,0,0,1,0,0,0,0,0,1
237,1,1,0.0,0,0,1,0,0,0,0,0,1
238,1,1,0.0,0,0,1,0,0,0,0,0,1
239,2,2,1.0,1,0,1,0,0,0,0,0,1
240,2,2,1.0,1,0,1,0,0,0,0,0,1
241,2,2,1.0,1,0,1,0,0,0,0,0,1
242,2,2,1.0,1,0,1,0,0,0,0,0,1
243,2,2,1.0,1,0,1,0,0,0,0,0,1
244,2,2,1.0,1,0,1,0,0,0,0,0,1
245,2,2,1.0,1,0,1,0,0,0,0,0,1
246,2,2,1.0,1,0,1,0,0,0,0,0,1
247,2,2,1.0,1,0,1,0,0,0,0,0,1
248,2,2,1.0,1,0,1,0,0,0,0,0,1
249,2,2,1.0,1,0,1,0,0,0,0,0,1
250,2,2,1.0,1,0,1,0,0,0,0,0,1
251,2,2,1.0,1,0,1,0,0,0,0,0,1
252,2,2,1.0,1,0,1,0,0,0,0,0,1
253,2,2,1.0,1,0,1,0,0,0,0,0,1
254,2,2,1.0,1,0,1,0,0,0,0,0,1
255,1,1,0.0,0,0,1,0,0,0,0,0,1
256,1,1,0.0,0,0,1,0,0,0,0,0,1
257,1,1,0.0,0,0,1,0,0,0,0,0,1
258,2,2,1.0,1,0,1,0,0,0,0,0,1
259,2,2,1.0,1,0,1,0,0,0,0,0,1
260,2,2,1.0,1,0,1,0,0,0,0,0,1
261,2,2,1.0,1,0,1,0,0,0,0,0,1
262,2,2,1.0,1,0,1,0,0,0,0,0,1
263,2,2,1.0,1,0,1,0,0,0,0,0,1
264,2,2,1.0,1,0,1,0,0,0,0,0,1
265,2,2,1.0,1,0,1,0,0,0,0,0,1
266,2,2,1.0,1,0,1,0,0,0,0,0,1
267,2,2,1.0,1,0,1,0,0,0,0,0,1
268,1,1,0.0,0,0,1,0,0,0,0,0,1
269,1,1,0.0,0,0,1,0,0,0,0,0,1
270,1,1,0.0,0,0,1,0,0,0,0,0,1
271,1,1,0.0,0,0,2,1,0,0,0,0,3
272,2,2,1.0,1,0,1,0,0,0,0,0,1
273,2,2,1.0,1,0,1,0,0,0,0,0,1
274,2,2,1.0,1,0,1,0,0,0,0,0,1
275,2,2,1.0,1,0,1,0,0,0,0,0,1
276,2,2,1.0,1,0,1,0,0,0,0,0,1
277,2,2,1.0,1,0,1,0,0,0,0,0,1
278,2,2,0.5,1,0,2,1,0,0,0,0,3
279,2,2,0.5,1,0,2,1,0,0,0,0,3
280,2,2,1.0,1,0,1,0,0,0,0,0,1
281,2,2,1.0,1,0,1,0,0,0,0,0,1
282,2,2,1.0,1,0,1,0,0,0,0,0,1
283,2,2,1.0,1,0,1,0,0,0,0,0,1
284,2,2,1.0,1,0,1,0,0,0,0,0,1
285,2,2,1.0,1,0,1,0,0,0,0,0,1
286,2,2,1.0,1,0,1,0,0,0,0,0,1
287,2,2,1.0,1,0,1,0,0,0,0,0,1
288,2,2,1.0,1,0,1,0,0,0,0,0,1
289,2,2,1.0,1,0,1,0,0,0,0,0,1
290,2,2,1.0,1,0,1,0,0,0,0,0,1
291,2,2,0.0,1,0,3,1,0,0,0,0,4
292,1,1,0.0,0,0,2,1,0,0,0,0,3
293,2,2,1.0,1,0,1,0,0,0,0,0,1
294,2,2,1.0,1,0,1,0,0,0,0,0,1
295,1,1,0.0,0,0,1,0,0,0,0,0,1
296,1,1,0.0,0,0,1,0,0,0,0,0,1
297,1,1,0.0,0,0,1,0,0,0,0,0,1
298,7,7,0.4948716593053935,3,0,16,10,10,0,0,4,40
299,1,1,0.0,0,0,1,0,0,0,0,0,1
300,1,1,0.0,0,0,1,0,0,0,0,0,1
301,1,1,0.0,0,0,1,0,0,0,0,0,1
302,1,1,0.0,0,0,1,0,0,0,0,0,1
303,1,1,0.0,0,0,1,0,0,0,0,0,1
304,1,1,0.0,0,0,1,0,0,0,0,0,1
305,1,1,0.0,0,0,1,0,0,0,0,0,1
306,1,1,0.0,0,0,1,0,0,0,0,0,1
307,1,1,0.0,0,0,1,0,0,0,0,0,1
308,2,2,1.0,1,0,1,0,0,0,0,0,1
309,1,1,0.0,0,0,1,0,0,0,0,0,1
310,2,2,1.0,1,0,1,0,0,0,0,0,1
311,2,2,1.0,1,0,1,0,0,0,0,0,1
312,1,1,0.0,0,0,1,0,0,0,0,0,1
313,2,2,1.0,1,0,1,0,0,0,0,0,1
314,2,2,1.0,1,0,1,0,0,0,0,0,1
315,2,2,1.0,1,0,1,0,0,0,0,0,1
316,2,2,1.0,1,0,1,0,0,0,0,0,1
317,2,2,1.0,1,0,1,0,0,0,0,0,1
318,2,2,1.0,1,0,1,0,0,0,0,0,1
319,2,2,1.0,1,0,1,0,0,0,0,0,1
320,2,2,1.0,1,0,1,0,0,0,0,0,1
321,2,2,0.5,1,0,2,1,0,0,0,0,3
322,2,2,0.5,1,0,2,1,0,0,0,0,3
323,2,2,1.0,1,0,1,0,0,0,0,0,1
324,2,2,1.0,1,0,1,0,0,0,0,0,1
325,2,2,1.0,1,0,1,0,0,0,0,0,1
326,2,2,1.0,1,0,1,0,0,0,0,0,1
327,2,2,0.0,1,0,3,1,0,0,0,0,4
328,2,2,1.0,1,0,1,0,0,0,0,0,1
329,2,2,1.0,1,0,1,0,0,0,0,0,1
330,2,2,1.0,1,0,1,0,0,0,0,0,1
331,2,2,1.0,1,0,1,0,0,0,0,0,1
332,1,1,0.0,0,0,1,0,0,0,0,0,1
333,1,1,0.0,0,0,1,0,0,0,0,0,1
334,1,1,0.0,0,0,1,0,0,0,0,0,1
335,2,2,1.0,1,0,1,0,0,0,0,0,1
336,2,2,1.0,1,0,1,0,0,0,0,0,1
337,7,7,0.4948716593053935,3,0,16,10,10,0,0,4,40
338,1,1,0.0,0,0,1,0,0,0,0,0,1
339,1,1,0.0,0,0,1,0,0,0,0,0,1
340,1,1,0.0,0,0,1,0,0,0,0,0,1
341,1,1,0.0,0,0,1,0,0,0,0,0,1
342,1,1,0.0,0,0,1,0,0,0,0,0,1
343,1,1,0.0,0,0,1,0,0,0,0,0,1
344,1,1,0.0,0,0,1,0,0,0,0,0,1
345,1,1,0.0,0,0,1,0,0,0,0,0,1
346,1,1,0.0,0,0,1,0,0,0,0,0,1
347,1,1,0.0,0,0,1,0,0,0,0,0,1
348,1,1,0.0,0,0,1,0,0,0,0,0,1
349,2,2,1.0,1,0,1,0,0,0,0,0,1
350,1,1,0.0,0,0,2,0,1,0,0,0,3
351,1,1,0.0,0,0,2,0,0,0,0,0,1
352,1,1,0.0,0,0,1,0,0,0,0,0,1
353,1,1,0.0,0,0,1,0,0,0,0,0,1
354,1,1,0.0,0,0,1,0,0,0,0,0,1
355,1,1,0.0,0,0,1,0,0,0,0,0,1
356,1,1,0.0,0,0,1,0,0,0,0,0,1
357,1,1,0.0,0,0,1,0,0,0,0,0,1
358,1,1,0.0,0,0,1,0,0,0,0,0,1
359,1,1,0.0,0,0,1,0,0,0,0,0,1
360,1,1,0.0,0,0,2,0,0,0,0,0,1
361,2,2,1.0,1,0,1,0,0,0,0,0,1
362,1,1,0.0,0,0,1,0,0,0,0,0,1
363,1,1,0.0,0,0,2,1,0,0,0,0,3
364,1,1,0.0,0,0,1,0,0,0,0,0,1
365,1,1,0.0,0,0,1,0,0,0,0,0,1
366,1,1,0.0,0,0,1,0,0,0,0,0,1
367,1,1,0.0,0,0,1,0,0,0,0,0,1
368,1,1,0.0,0,0,1,0,0,0,0,0,1
369,1,1,0.0,0,0,1,0,0,0,0,0,1
370,4,4,0.82915619758885,1,1,5,3,1,1,0,1,11
371,1,1,0.0,0,0,1,0,0,0,0,0,1
372,2,2,1.0,1,0,1,0,0,0,0,0,1
373,2,2,0.5,1,0,4,2,1,0,0,3,10
374,1,1,0.0,0,0,2,1,0,0,0,0,3
375,1,1,0.0,0,0,1,0,0,0,0,0,1
376,2,2,0.5,1,0,4,2,1,0,0,2,9
377,1,1,0.0,0,0,1,0,0,0,0,0,1
378,1,1,0.0,0,0,2,1,0,0,0,0,3
379,1,1,0.0,0,0,2,1,0,0,0,0,3
380,2,2,1.0,1,0,3,3,0,0,0,0,6
381,1,1,0.0,0,0,1,0,0,0,0,0,1
382,1,1,0.0,0,0,2,1,0,0,0,0,3
383,2,2,1.0,1,0,1,0,0,0,0,0,1
384,1,1,0.0,0,0,1,0,0,0,0,0,1
385,1,1,0.0,0,0,1,0,0,0,0,0,1
386,1,1,0.0,0,0,1,0,0,0,0,0,1
387,3,3,0.4714045207910317,0,1,2,1,0,0,0,0,3
388,1,1,0.0,0,0,1,0,0,0,0,0,1
389,1,1,0.0,0,0,1,0,0,0,0,0,1
390,1,1,0.0,0,0,1,0,0,0,0,0,1
391,1,1,0.0,0,0,1,0,0,0,0,0,1
392,2,2,0.5,0,1,1,0,0,0,0,0,1
393,1,1,0.0,0,0,1,0,0,0,0,0,1
394,2,2,0.5,0,1,1,0,0,0,0,0,1
395,1,1,0.0,0,0,1,0,0,0,0,0,1
396,3,3,0.4714045207910317,0,1,2,1,0,0,0,0,3
397,1,1,0.0,0,0,1,0,0,0,0,0,1
398,1,1,0.0,0,0,1,0,0,0,0,0,1
399,1,1,0.0,0,0,1,0,0,0,0,0,1
400,1,1,0.0,0,0,1,0,0,0,0,0,1
401,1,1,0.0,0,0,1,0,0,0,0,0,1
402,1,1,0.0,0,0,1,0,0,0,0,0,1
403,1,1,0.0,0,0,1,0,0,0,0,0,1
404,1,1,0.0,0,0,1,0,0,0,0,0,1
405,1,1,0.0,0,0,2,0,0,0,0,0,1
406,1,1,0.0,0,0,1,0,0,0,0,0,1
407,1,1,0.0,0,0,1,0,0,0,0,0,1
408,1,1,0.0,0,0,1,0,0,0,0,0,1
409,1,1,0.0,0,0,1,0,0,0,0,0,1
410,1,1,0.0,0,0,1,0,0,0,0,0,1
411,2,2,0.0,0,1,2,0,1,0,0,0,3
412,2,2,0.0,0,1,2,0,1,0,0,0,3
413,2,2,0.5,0,1,1,0,0,0,0,0,1
414,2,2,0.5,0,1,1,0,0,0,0,0,1
415,2,2,0.0,0,1,2,0,1,0,0,0,3
416,2,2,1.0,1,0,1,0,0,0,0,0,1
417,1,1,0.0,0,0,2,0,0,0,0,1,3
418,1,1,0.0,0,0,1,0,0,0,0,0,1
419,2,2,0.5,1,0,2,1,0,0,0,0,3
420,1,1,0.0,0,0,1,0,0,0,0,0,1
421,1,1,0.0,0,0,1,0,0,0,0,0,1
422,1,1,0.0,0,0,1,0,0,0,0,0,1
423,2,2,0.0,1,0,3,2,0,0,0,1,6
424,2,2,0.5,1,0,2,0,0,0,0,0,2
425,1,1,0.0,0,0,2,0,0,0,0,0,1
426,2,2,0.5,1,0,2,1,0,0,0,0,3
427,1,1,0.0,0,0,1,0,0,0,0,0,1
428,1,1,0.0,0,0,1,0,0,0,0,0,1
429,2,2,1.0,1,0,3,2,1,0,0,0,6
430,2,2,0.0,1,0,3,2,0,0,0,1,6
431,2,2,0.5,1,0,2,0,0,0,0,0,2
432,2,2,1.0,1,0,1,0,0,0,0,0,1
433,1,1,0.0,0,0,1,0,0,0,0,0,1
434,1,1,0.0,0,0,1,0,0,0,0,0,1
435,1,1,0.0,0,0,1,0,0,0,0,0,1
436,1,1,0.0,0,0,1,0,0,0,0,0,1
437,2,2,1.0,1,0,6,0,1,1,0,0,5
438,1,1,0.0,0,0,1,0,0,0,0,0,1
439,1,1,0.0,0,0,1,0,0,0,0,0,1
440,1,1,0.0,0,0,1,0,0,0,0,0,1
441,2,2,1.0,1,0,3,2,0,0,0,1,6
442,2,2,1.0,1,0,1,0,0,0,0,0,1
443,1,1,0.0,0,0,1,0,0,0,0,0,1
444,1,1,0.0,0,0,1,0,0,0,0,0,1
445,1,1,0.0,0,0,1,0,0,0,0,0,1
446,2,2,1.0,1,0,2,0,0,0,0,0,1
447,1,1,0.0,0,0,1,0,0,0,0,0,1
448,3,3,0.9428090415820634,2,0,8,2,1,0,0,6,17
449,2,2,1.0,1,0,1,0,0,0,0,0,1
450,1,1,0.0,0,0,1,0,0,0,0,0,1
451,2,2,1.0,1,0,1,0,0,0,0,0,1
452,1,1,0.0,0,0,1,0,0,0,0,0,1
453,1,1,0.0,0,0,1,0,0,0,0,0,1
454,1,1,0.0,0,0,1,0,0,0,0,0,1
455,1,1,0.0,0,0,1,0,0,0,0,0,1
456,1,1,0.0,0,0,1,0,0,0,0,0,1
457,1,1,0.0,0,0,1,0,0,0,0,0,1
458,1,1,0.0,0,0,1,0,0,0,0,0,1
459,2,2,1.0,1,0,1,0,0,0,0,0,1
460,2,2,1.0,1,0,3,2,0,0,0,1,6
461,1,1,0.0,0,0,1,0,0,0,0,0,1
462,1,1,0.0,0,0,1,0,0,0,0,0,1
463,1,1,0.0,0,0,1,0,0,0,0,0,1
464,1,1,0.0,0,0,1,0,0,0,0,0,1
465,1,1,0.0,0,0,1,0,0,0,0,0,1
466,1,1,0.0,0,0,1,0,0,0,0,0,1
467,2,2,1.0,1,0,1,0,0,0,0,0,1
468,3,3,0.9428090415820634,2,0,8,2,1,0,0,6,17
469,1,1,0.0,0,0,1,0,0,0,0,0,1
470,1,1,0.0,0,0,1,0,0,0,0,0,1
471,1,1,0.0,0,0,1,0,0,0,0,0,1
472,1,1,0.0,0,0,1,0,0,0,0,0,1
473,1,1,0.0,0,0,1,0,0,0,0,0,1
474,1,1,0.0,0,0,1,0,0,0,0,0,1
475,1,1,0.0,0,0,2,0,0,0,0,1,3
476,2,2,0.0,1,0,3,1,0,0,0,0,4
477,6,6,0.7453559924999299,5,0,20,15,5,3,0,15,58
478,1,1,0.0,0,0,1,0,0,0,0,0,1
479,1,1,0.0,0,0,1,0,0,0,0,0,1
480,1,1,0.0,0,0,1,0,0,0,0,0,1
481,1,1,0.0,0,0,1,0,0,0,0,0,1
482,1,1,0.0,0,0,1,0,0,0,0,0,1
483,1,1,0.0,0,0,1,0,0,0,0,0,1
484,1,1,0.0,0,0,1,0,0,0,0,0,1
485,1,1,0.0,0,0,1,0,0,0,0,0,1
486,6,6,0.7453559924999299,5,0,20,15,5,3,0,15,58
487,1,1,0.0,0,0,1,0,0,0,0,0,1
488,1,1,0.0,0,0,1,0,0,0,0,0,1
489,2,2,1.0,1,0,3,3,0,0,0,0,6
