bench,src,pc,latency
508.namd_r/1,1/super_hot_regions:8,0x5826d152c720,4
508.namd_r/1,1/super_hot_regions:8,0x5826d152c724,0
508.namd_r/1,1/super_hot_regions:8,0x5826d152c72d,0
508.namd_r/1,1/super_hot_regions:8,0x5826d152c731,0
508.namd_r/1,1/super_hot_regions:8,0x5826d152c741,0
508.namd_r/1,1/super_hot_regions:8,0x5826d152c756,0
508.namd_r/1,1/super_hot_regions:8,0x5826d152c784,0
508.namd_r/1,1/super_hot_regions:30,0x5826d152c501,4
508.namd_r/1,1/super_hot_regions:30,0x5826d152c505,0
508.namd_r/1,1/super_hot_regions:30,0x5826d152c50e,0
508.namd_r/1,1/super_hot_regions:30,0x5826d152c512,0
508.namd_r/1,1/super_hot_regions:30,0x5826d152c523,0
508.namd_r/1,1/super_hot_regions:30,0x5826d152c538,0
508.namd_r/1,1/super_hot_regions:30,0x5826d152c54f,0
508.namd_r/1,1/super_hot_regions:31,0x5826d152c50a,4
508.namd_r/1,1/super_hot_regions:31,0x5826d152c516,0
508.namd_r/1,1/super_hot_regions:31,0x5826d152c51a,0
508.namd_r/1,1/super_hot_regions:31,0x5826d152c52d,0
508.namd_r/1,1/super_hot_regions:31,0x5826d152c54b,0
508.namd_r/1,1/super_hot_regions:31,0x5826d152c557,0
508.namd_r/1,1/super_hot_regions:46,0x5826d15329e0,4
508.namd_r/1,1/super_hot_regions:46,0x5826d15329e4,0
508.namd_r/1,1/super_hot_regions:46,0x5826d15329ed,0
508.namd_r/1,1/super_hot_regions:46,0x5826d15329f1,0
508.namd_r/1,1/super_hot_regions:46,0x5826d1532a01,0
508.namd_r/1,1/super_hot_regions:46,0x5826d1532a16,0
508.namd_r/1,1/super_hot_regions:46,0x5826d1532a44,0
508.namd_r/1,1/super_hot_regions:52,0x5826d1554938,4
508.namd_r/1,1/super_hot_regions:52,0x5826d155493c,0
508.namd_r/1,1/super_hot_regions:52,0x5826d1554945,0
508.namd_r/1,1/super_hot_regions:52,0x5826d1554949,0
508.namd_r/1,1/super_hot_regions:52,0x5826d1554959,0
508.namd_r/1,1/super_hot_regions:52,0x5826d155496e,0
508.namd_r/1,1/super_hot_regions:52,0x5826d155499b,0
508.namd_r/1,1/super_hot_regions:58,0x5826d155b080,4
508.namd_r/1,1/super_hot_regions:58,0x5826d155b084,0
508.namd_r/1,1/super_hot_regions:58,0x5826d155b08d,0
508.namd_r/1,1/super_hot_regions:58,0x5826d155b091,0
508.namd_r/1,1/super_hot_regions:58,0x5826d155b0a1,0
508.namd_r/1,1/super_hot_regions:58,0x5826d155b0b6,0
508.namd_r/1,1/super_hot_regions:58,0x5826d155b0e4,0
508.namd_r/1,1/super_hot_regions:75,0x5826d1558010,4
508.namd_r/1,1/super_hot_regions:75,0x5826d1558014,0
508.namd_r/1,1/super_hot_regions:75,0x5826d155801c,0
508.namd_r/1,1/super_hot_regions:75,0x5826d1558020,0
508.namd_r/1,1/super_hot_regions:75,0x5826d1558030,0
508.namd_r/1,1/super_hot_regions:75,0x5826d1558045,0
508.namd_r/1,1/super_hot_regions:75,0x5826d1558073,0
508.namd_r/1,1/super_hot_regions:82,0x5826d15427e9,4
508.namd_r/1,1/super_hot_regions:82,0x5826d15427f1,0
508.namd_r/1,1/super_hot_regions:82,0x5826d15427f5,0
508.namd_r/1,1/super_hot_regions:82,0x5826d1542801,0
508.namd_r/1,1/super_hot_regions:82,0x5826d154280a,0
508.namd_r/1,1/super_hot_regions:82,0x5826d154281e,0
508.namd_r/1,1/super_hot_regions:82,0x5826d1542839,0
508.namd_r/1,1/super_hot_regions:83,0x5826d15427ed,4
508.namd_r/1,1/super_hot_regions:83,0x5826d15427f9,0
508.namd_r/1,1/super_hot_regions:83,0x5826d15427fd,0
508.namd_r/1,1/super_hot_regions:83,0x5826d1542806,0
508.namd_r/1,1/super_hot_regions:83,0x5826d154280f,0
508.namd_r/1,1/super_hot_regions:83,0x5826d1542823,0
508.namd_r/1,1/super_hot_regions:83,0x5826d1542845,0
508.namd_r/1,1/super_hot_regions:90,0x5826d153f130,4
508.namd_r/1,1/super_hot_regions:90,0x5826d153f138,0
508.namd_r/1,1/super_hot_regions:90,0x5826d153f13c,0
508.namd_r/1,1/super_hot_regions:90,0x5826d153f148,0
508.namd_r/1,1/super_hot_regions:90,0x5826d153f151,0
508.namd_r/1,1/super_hot_regions:90,0x5826d153f167,0
508.namd_r/1,1/super_hot_regions:90,0x5826d153f182,0
508.namd_r/1,1/super_hot_regions:91,0x5826d153f134,4
508.namd_r/1,1/super_hot_regions:91,0x5826d153f140,0
508.namd_r/1,1/super_hot_regions:91,0x5826d153f144,0
508.namd_r/1,1/super_hot_regions:91,0x5826d153f14d,0
508.namd_r/1,1/super_hot_regions:91,0x5826d153f156,0
508.namd_r/1,1/super_hot_regions:91,0x5826d153f16c,0
508.namd_r/1,1/super_hot_regions:91,0x5826d153f18f,0
508.namd_r/1,1/super_hot_regions:97,0x5826d153c410,5
508.namd_r/1,1/super_hot_regions:97,0x5826d153c41e,0
508.namd_r/1,1/super_hot_regions:97,0x5826d153c423,0
508.namd_r/1,1/super_hot_regions:97,0x5826d153c448,0
508.namd_r/1,1/super_hot_regions:97,0x5826d153c44d,0
508.namd_r/1,1/super_hot_regions:97,0x5826d153c465,0
508.namd_r/1,1/super_hot_regions:97,0x5826d153c4c8,0
508.namd_r/1,1/super_hot_regions:108,0x5826d152f718,4
508.namd_r/1,1/super_hot_regions:108,0x5826d152f71c,0
508.namd_r/1,1/super_hot_regions:108,0x5826d152f724,0
508.namd_r/1,1/super_hot_regions:108,0x5826d152f728,0
508.namd_r/1,1/super_hot_regions:108,0x5826d152f737,0
508.namd_r/1,1/super_hot_regions:108,0x5826d152f74c,0
508.namd_r/1,1/super_hot_regions:108,0x5826d152f779,0
508.namd_r/1,1/super_hot_regions:138,0x5826d153fbab,5
508.namd_r/1,1/super_hot_regions:138,0x5826d153fbd4,0
508.namd_r/1,1/super_hot_regions:138,0x5826d153fbfe,0
508.namd_r/1,1/super_hot_regions:138,0x5826d153fc3a,0
508.namd_r/1,1/super_hot_regions:138,0x5826d153fc61,0
508.namd_r/1,1/super_hot_regions:138,0x5826d153fc81,0
508.namd_r/1,1/super_hot_regions:153,0x5826d15327bd,4
508.namd_r/1,1/super_hot_regions:153,0x5826d15327c1,0
508.namd_r/1,1/super_hot_regions:153,0x5826d15327ca,0
508.namd_r/1,1/super_hot_regions:153,0x5826d15327ce,0
508.namd_r/1,1/super_hot_regions:153,0x5826d15327df,0
508.namd_r/1,1/super_hot_regions:153,0x5826d15327f3,0
508.namd_r/1,1/super_hot_regions:153,0x5826d153280b,0
508.namd_r/1,1/super_hot_regions:154,0x5826d15327c5,4
508.namd_r/1,1/super_hot_regions:154,0x5826d15327d2,0
508.namd_r/1,1/super_hot_regions:154,0x5826d15327d7,0
508.namd_r/1,1/super_hot_regions:154,0x5826d15327e8,0
508.namd_r/1,1/super_hot_regions:154,0x5826d1532806,0
508.namd_r/1,1/super_hot_regions:154,0x5826d1532813,0
508.namd_r/1,1/super_hot_regions:165,0x5826d156b609,4
508.namd_r/1,1/super_hot_regions:165,0x5826d156b60d,0
508.namd_r/1,1/super_hot_regions:165,0x5826d156b617,0
508.namd_r/1,1/super_hot_regions:165,0x5826d156b624,0
508.namd_r/1,1/super_hot_regions:165,0x5826d156b62c,0
508.namd_r/1,1/super_hot_regions:165,0x5826d156b640,0
508.namd_r/1,1/super_hot_regions:165,0x5826d156b65b,0
508.namd_r/1,1/super_hot_regions:166,0x5826d156b612,4
508.namd_r/1,1/super_hot_regions:166,0x5826d156b61b,0
508.namd_r/1,1/super_hot_regions:166,0x5826d156b61f,0
508.namd_r/1,1/super_hot_regions:166,0x5826d156b628,0
508.namd_r/1,1/super_hot_regions:166,0x5826d156b634,0
508.namd_r/1,1/super_hot_regions:166,0x5826d156b648,0
508.namd_r/1,1/super_hot_regions:166,0x5826d156b668,0
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae7b,4
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae7f,0
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae88,0
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae8c,0
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae9d,0
508.namd_r/1,1/super_hot_regions:177,0x5826d155aeb2,0
508.namd_r/1,1/super_hot_regions:177,0x5826d155aec9,0
508.namd_r/1,1/super_hot_regions:178,0x5826d155ae84,4
508.namd_r/1,1/super_hot_regions:178,0x5826d155ae90,0
508.namd_r/1,1/super_hot_regions:178,0x5826d155ae94,0
508.namd_r/1,1/super_hot_regions:178,0x5826d155aea7,0
508.namd_r/1,1/super_hot_regions:178,0x5826d155aec5,0
508.namd_r/1,1/super_hot_regions:178,0x5826d155aed1,0
508.namd_r/1,1/super_hot_regions:181,0x5826d1554707,4
508.namd_r/1,1/super_hot_regions:181,0x5826d155470b,0
508.namd_r/1,1/super_hot_regions:181,0x5826d1554714,0
508.namd_r/1,1/super_hot_regions:181,0x5826d1554718,0
508.namd_r/1,1/super_hot_regions:181,0x5826d1554729,0
508.namd_r/1,1/super_hot_regions:181,0x5826d155473e,0
508.namd_r/1,1/super_hot_regions:181,0x5826d1554755,0
508.namd_r/1,1/super_hot_regions:182,0x5826d1554710,4
508.namd_r/1,1/super_hot_regions:182,0x5826d155471c,0
508.namd_r/1,1/super_hot_regions:182,0x5826d1554720,0
508.namd_r/1,1/super_hot_regions:182,0x5826d1554733,0
508.namd_r/1,1/super_hot_regions:182,0x5826d1554751,0
508.namd_r/1,1/super_hot_regions:182,0x5826d155475d,0
508.namd_r/1,1/super_hot_regions:216,0x5826d1557dcb,4
508.namd_r/1,1/super_hot_regions:216,0x5826d1557dcf,0
508.namd_r/1,1/super_hot_regions:216,0x5826d1557dd7,0
508.namd_r/1,1/super_hot_regions:216,0x5826d1557ddb,0
508.namd_r/1,1/super_hot_regions:216,0x5826d1557dea,0
508.namd_r/1,1/super_hot_regions:216,0x5826d1557dfe,0
508.namd_r/1,1/super_hot_regions:216,0x5826d1557e16,0
508.namd_r/1,1/super_hot_regions:217,0x5826d1557dd3,4
508.namd_r/1,1/super_hot_regions:217,0x5826d1557ddf,0
508.namd_r/1,1/super_hot_regions:217,0x5826d1557de3,0
508.namd_r/1,1/super_hot_regions:217,0x5826d1557df3,0
508.namd_r/1,1/super_hot_regions:217,0x5826d1557e11,0
508.namd_r/1,1/super_hot_regions:217,0x5826d1557e1e,0
508.namd_r/1,1/super_hot_regions:224,0x5826d152f4fa,4
508.namd_r/1,1/super_hot_regions:224,0x5826d152f4fe,0
508.namd_r/1,1/super_hot_regions:224,0x5826d152f506,0
508.namd_r/1,1/super_hot_regions:224,0x5826d152f50a,0
508.namd_r/1,1/super_hot_regions:224,0x5826d152f51a,0
508.namd_r/1,1/super_hot_regions:224,0x5826d152f52f,0
508.namd_r/1,1/super_hot_regions:224,0x5826d152f546,0
508.namd_r/1,1/super_hot_regions:225,0x5826d152f502,4
508.namd_r/1,1/super_hot_regions:225,0x5826d152f50e,0
508.namd_r/1,1/super_hot_regions:225,0x5826d152f512,0
508.namd_r/1,1/super_hot_regions:225,0x5826d152f524,0
508.namd_r/1,1/super_hot_regions:225,0x5826d152f542,0
508.namd_r/1,1/super_hot_regions:225,0x5826d152f54e,0
508.namd_r/1,1/super_hot_regions:236,0x5826d1558b5a,5
508.namd_r/1,1/super_hot_regions:236,0x5826d1558b7b,0
508.namd_r/1,1/super_hot_regions:236,0x5826d1558b96,0
508.namd_r/1,1/super_hot_regions:236,0x5826d1558bce,0
508.namd_r/1,1/super_hot_regions:236,0x5826d1558bec,0
508.namd_r/1,1/super_hot_regions:236,0x5826d1558c34,0
508.namd_r/1,1/super_hot_regions:251,0x5826d1552215,5
508.namd_r/1,1/super_hot_regions:251,0x5826d1552245,0
508.namd_r/1,1/super_hot_regions:251,0x5826d155226f,0
508.namd_r/1,1/super_hot_regions:251,0x5826d15522ac,0
508.namd_r/1,1/super_hot_regions:251,0x5826d15522d1,0
508.namd_r/1,1/super_hot_regions:251,0x5826d15522fd,0
508.namd_r/1,1/super_hot_regions:279,0x5826d1563138,5
508.namd_r/1,1/super_hot_regions:279,0x5826d156316a,0
508.namd_r/1,1/super_hot_regions:279,0x5826d1563194,0
508.namd_r/1,1/super_hot_regions:279,0x5826d15631d1,0
508.namd_r/1,1/super_hot_regions:279,0x5826d15631fd,0
508.namd_r/1,1/super_hot_regions:279,0x5826d156321d,0
508.namd_r/1,1/super_hot_regions:291,0x715def1921da,1
